year,organization,program_name,base_price,competitor_price,student_count,admission_score,salary_index,final_price
2023,Оренбургский филиал РАНХиГС,Государственное и муниципальное управление,132000.0,135300.0,7,64.7,138.76,132000.0
2023,Оренбургский филиал РАНХиГС,Менеджмент,132000.0,136200.0,4,66.1,138.76,132000.0
2023,Оренбургский филиал РЭУ им. Г.В. Плеханова,Менеджмент,115800.0,136200.0,4,67.6,138.76,122900.0
2023,Оренбургский филиал РЭУ им. Г.В. Плеханова,Экономика,115800.0,131800.0,26,66.8,138.76,122900.0
2023,Орловский гос. аграрный ун-т.,Менеджмент,102800.0,136200.0,10,44.8,138.76,102800.0
2023,Орловский гос. аграрный ун-т.,Сельское и рыбное хозяйство,120300.0,147500.0,5,39.7,138.76,120300.0
2023,Орловский гос. аграрный ун-т.,Экономика,102800.0,131800.0,26,53.8,138.76,102800.0
2023,Орловский гос. аграрный ун-т.,Энергетика и энергетическое машиностроение,120300.0,155700.0,5,43.3,138.76,120300.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Автоматика и управление,121000.0,200000.0,2,46.7,138.76,129400.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Архитектура и градостроительство,121000.0,148450.0,9,55.8,138.76,129400.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Дизайн,199200.0,263000.0,6,57.9,138.76,213200.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Журналистика и литературное творчество,104300.0,143000.0,14,61.6,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Здравоохранение,135600.0,190600.0,105,60.0,138.76,160700.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Информатика и вычислительная техника,121000.0,151800.0,19,48.5,138.76,129400.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,История,104300.0,139600.0,4,62.8,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Лингвистика и иностранные языки,104300.0,140350.0,28,67.9,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Менеджмент,104300.0,136200.0,5,51.2,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Педагогическое образование,104300.0,129100.0,184,50.2,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Политология,104300.0,140000.0,2,61.5,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Психология,104300.0,138900.0,8,57.4,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Психолого-педагогическое и специальное (дефектологическое) образование,104300.0,130350.0,10,63.7,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Строительство,121000.0,144500.0,2,46.6,138.76,129400.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Сфера обслуживания,104300.0,135950.0,16,56.5,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Физическая культура,150200.0,185000.0,11,53.6,138.76,160700.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Филология,104300.0,138000.0,9,71.8,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Экономика,104300.0,131800.0,74,53.9,138.76,111600.0
2023,Орловский гос. ун-т. им. И.С. Тургенева,Юриспруденция,104300.0,133000.0,85,61.7,138.76,111600.0
2023,Орловский филиал Финансового ун-т.а при Правительстве РФ,Менеджмент,89700.0,136200.0,3,52.3,138.76,118500.0
2023,Орловский филиал Финансового ун-т.а при Правительстве РФ,Экономика,98500.0,131800.0,2,58.0,138.76,118500.0
2023,Пензенский гос. аграрный ун-т.,Сельское и рыбное хозяйство,132300.0,147500.0,7,55.4,138.76,129100.0
2023,Пензенский гос. аграрный ун-т.,Транспортные средства,112500.0,153900.0,4,43.4,138.76,119000.0
2023,Пензенский гос. аграрный ун-т.,Экономика,94100.0,131800.0,30,55.6,138.76,98400.0
2023,Пензенский гос. технол. ун-т.,Автоматика и управление,118800.0,200000.0,2,73.8,138.76,128000.0
2023,Пензенский гос. технол. ун-т.,Бизнес-информатика,102000.0,140400.0,21,51.9,138.76,108000.0
2023,Пензенский гос. технол. ун-т.,Информатика и вычислительная техника,125000.0,151800.0,5,64.9,138.76,128000.0
2023,Пензенский гос. технол. ун-т.,Лингвистика и иностранные языки,102000.0,140350.0,3,59.4,138.76,108000.0
2023,Пензенский гос. технол. ун-т.,Профессиональное обучение,107000.0,132400.0,18,58.7,138.76,108000.0
2023,Пензенский гос. технол. ун-т.,Сфера обслуживания,102000.0,135950.0,3,68.7,138.76,108000.0
2023,Пензенский гос. технол. ун-т.,Химическая и биотехнологии,118800.0,199500.0,3,68.4,138.76,128000.0
2023,Пензенский гос. технол. ун-т.,Экология,118800.0,200000.0,4,76.9,138.76,125000.0
2023,Пензенский гос. технол. ун-т.,Экономика,102000.0,131800.0,14,55.2,138.76,108000.0
2023,Пензенский гос. ун-т.,Бизнес-информатика,96300.0,140400.0,20,67.1,138.76,104000.0
2023,Пензенский гос. ун-т.,Государственное и муниципальное управление,96300.0,135300.0,23,62.4,138.76,104000.0
2023,Пензенский гос. ун-т.,Журналистика и литературное творчество,96300.0,143000.0,19,66.1,138.76,104100.0
2023,Пензенский гос. ун-т.,Здравоохранение,139500.0,190600.0,173,55.3,138.76,154300.0
2023,Пензенский гос. ун-т.,Информатика и вычислительная техника,104200.0,151800.0,23,57.8,138.76,112600.0
2023,Пензенский гос. ун-т.,Информационная безопасность,112100.0,159000.0,6,55.9,138.76,121100.0
2023,Пензенский гос. ун-т.,Лингвистика и иностранные языки,99000.0,140350.0,26,66.0,138.76,106900.0
2023,Пензенский гос. ун-т.,Математика,96300.0,166600.0,2,56.5,138.76,104000.0
2023,Пензенский гос. ун-т.,Машиностроение,107800.0,229850.0,2,59.1,138.76,121100.0
2023,Пензенский гос. ун-т.,Международные отношения,96300.0,155000.0,19,67.5,138.76,104000.0
2023,Пензенский гос. ун-т.,Менеджмент,96300.0,136200.0,28,63.0,138.76,104000.0
2023,Пензенский гос. ун-т.,Педагогическое образование,99500.0,129100.0,68,65.1,138.76,104000.0
2023,Пензенский гос. ун-т.,Психология,99000.0,138900.0,14,59.6,138.76,106900.0
2023,Пензенский гос. ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,99000.0,130350.0,19,56.9,138.76,106900.0
2023,Пензенский гос. ун-т.,Реклама и связи с общественностью,100200.0,145350.0,25,59.5,138.76,108200.0
2023,Пензенский гос. ун-т.,Социология,96300.0,149950.0,2,68.3,138.76,106900.0
2023,Пензенский гос. ун-т.,Сфера обслуживания,96300.0,135950.0,11,65.7,138.76,104000.0
2023,Пензенский гос. ун-т.,Экономика,96300.0,131800.0,104,62.3,138.76,104000.0
2023,Пензенский гос. ун-т.,"Электронная техника, радиотехника и связь",112100.0,237350.0,2,52.5,138.76,121100.0
2023,Пензенский гос. ун-т.,Юриспруденция,100200.0,133000.0,214,63.2,138.76,108200.0
2023,Пензенский гос. ун-т. архитектуры и строительства,Дизайн,193200.0,263000.0,3,56.0,138.76,214200.0
2023,Пензенский гос. ун-т. архитектуры и строительства,Экономика,98500.0,131800.0,16,62.4,138.76,108500.0
2023,Пензенский казачий ин-т. технологий (филиал) Московского государственного ун-т.а технологий и управления им. К.Г. Разумовского,Экология,103000.0,200000.0,11,53.8,138.76,105000.0
2023,Пензенский филиал Финансового ун-т.а при Правительстве РФ,Менеджмент,107800.0,136200.0,13,55.8,138.76,121500.0
2023,Пензенский филиал Финансового ун-т.а при Правительстве РФ,Экономика,107800.0,131800.0,9,51.9,138.76,121500.0
2023,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Здравоохранение,280500.0,189600.0,415,78.8,138.76,290400.0
2023,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Психология,205900.0,138000.0,10,78.0,138.76,217200.0
2023,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Сестринское дело2,216700.0,162800.0,12,58.1,138.76,236800.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Здравоохранение,356800.0,189600.0,601,73.0,138.76,476300.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Информатика и вычислительная техника,242000.0,151450.0,19,51.1,138.76,277000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Лингвистика и иностранные языки,250000.0,140000.0,20,67.5,138.76,277000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Материалы,246000.0,299350.0,4,49.0,138.76,277000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Менеджмент,250000.0,136100.0,7,65.5,138.76,277000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Психология,250000.0,138000.0,195,69.7,138.76,310000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Сестринское дело2,280000.0,162800.0,13,57.5,138.76,310000.0
2023,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Химическая и биотехнологии,280000.0,196400.0,52,69.8,138.76,375000.0
2023,Пермская гос. фармацевтическая академия,Здравоохранение,147000.0,190600.0,4,64.8,138.76,150000.0
2023,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Информатика и вычислительная техника,121900.0,151450.0,4,62.9,138.76,152100.0
2023,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Сфера обслуживания,94600.0,135950.0,12,60.4,138.76,124100.0
2023,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Экономика,94600.0,131800.0,10,64.5,138.76,124100.0
2023,Пермский гос. гуманитарно-педагогический ун-т.,Лингвистика и иностранные языки,126600.0,140350.0,6,66.4,138.76,136100.0
2023,Пермский гос. гуманитарно-педагогический ун-т.,Педагогическое образование,126600.0,129100.0,35,54.0,138.76,136100.0
2023,Пермский гос. гуманитарно-педагогический ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,126600.0,130000.0,4,59.4,138.76,136100.0
2023,Пермский гос. медицинский ун-т.,Здравоохранение,163000.0,190600.0,30,60.0,138.76,186200.0
2023,Пермский гос. медицинский ун-т.,Психология,118000.0,138900.0,23,60.1,138.76,120000.0
2023,Пермский гос. национальный исследовательский ун-т.,Бизнес-информатика,123700.0,140400.0,16,63.3,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,География,149700.0,191400.0,53,72.7,138.76,157800.0
2023,Пермский гос. национальный исследовательский ун-т.,Геология,166200.0,225000.0,15,69.5,138.76,173300.0
2023,Пермский гос. национальный исследовательский ун-т.,Государственное и муниципальное управление,123700.0,135200.0,21,63.2,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Дизайн,242500.0,262000.0,21,68.1,138.76,272000.0
2023,Пермский гос. национальный исследовательский ун-т.,Журналистика и литературное творчество,139900.0,142500.0,40,67.1,138.76,143000.0
2023,Пермский гос. национальный исследовательский ун-т.,История,125000.0,139500.0,5,63.3,138.76,145000.0
2023,Пермский гос. национальный исследовательский ун-т.,Лингвистика и иностранные языки,129000.0,140000.0,85,67.5,138.76,140700.0
2023,Пермский гос. национальный исследовательский ун-т.,Математика,123700.0,166600.0,10,58.8,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Международные отношения,125000.0,155000.0,10,65.1,138.76,140000.0
2023,Пермский гос. национальный исследовательский ун-т.,Менеджмент,123700.0,136100.0,20,62.5,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Педагогическое образование,124000.0,129100.0,13,62.0,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Политология,125000.0,140000.0,11,66.5,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Психология,131800.0,138900.0,16,67.3,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Реклама и связи с общественностью,123700.0,145350.0,80,64.7,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Социальная работа,129900.0,148500.0,6,52.2,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Социология,129900.0,149950.0,7,62.2,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Сфера обслуживания,123700.0,133150.0,23,60.3,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Теория искусств,129900.0,256000.0,4,59.8,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Филология,123700.0,138000.0,8,65.5,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Философия,129900.0,170500.0,8,62.6,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Экономика,123700.0,131650.0,75,65.2,138.76,138000.0
2023,Пермский гос. национальный исследовательский ун-т.,Юриспруденция,141200.0,132400.0,199,64.8,138.76,151200.0
2023,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Информатика и вычислительная техника,147900.0,151450.0,10,81.1,138.76,158800.0
2023,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Менеджмент,128700.0,136100.0,24,66.1,138.76,138700.0
2023,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Пищевые технологии,147900.0,173900.0,6,76.6,138.76,158800.0
2023,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Сфера обслуживания,128700.0,133150.0,9,67.5,138.76,138700.0
2023,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Экономика,128700.0,131650.0,10,74.6,138.76,138700.0
2023,Пермский ин-т. железнодорожного транспорта - филиал Уральского государственного ун-т.а путей сообщения,Транспортные средства,98400.0,153900.0,12,43.5,138.76,131000.0
2023,Пермский национальный исследовательский политехн. ун-т.,Автоматика и управление,152000.0,200000.0,2,67.5,138.76,160000.0
2023,Пермский национальный исследовательский политехн. ун-т.,Государственное и муниципальное управление,136000.0,135200.0,19,61.6,138.76,139500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Информатика и вычислительная техника,152000.0,151450.0,14,60.7,138.76,160000.0
2023,Пермский национальный исследовательский политехн. ун-т.,Информационная безопасность,147000.0,157800.0,4,56.5,138.76,160000.0
2023,Пермский национальный исследовательский политехн. ун-т.,Лингвистика и иностранные языки,136000.0,140350.0,31,65.7,138.76,139500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Менеджмент,136000.0,136100.0,23,64.6,138.76,139500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Нефтегазовое дело,160000.0,184200.0,4,51.6,138.76,187500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Реклама и связи с общественностью,136000.0,145350.0,46,65.9,138.76,139500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Социология,136000.0,149950.0,6,66.3,138.76,139500.0
2023,Пермский национальный исследовательский политехн. ун-т.,Транспортные средства,140000.0,152050.0,2,45.4,138.76,160000.0
2023,Пермский национальный исследовательский политехн. ун-т.,Экономика,136000.0,131650.0,48,65.1,138.76,139500.0
2023,Пермский филиал РАНХиГС,Государственное и муниципальное управление,130100.0,135200.0,21,55.9,138.76,143100.0
2023,Пермский филиал РАНХиГС,Менеджмент,130100.0,136100.0,5,51.5,138.76,143100.0
2023,Пермский филиал РАНХиГС,Экономика,130100.0,131650.0,6,51.5,138.76,143100.0
2023,Пермский филиал РАНХиГС,Юриспруденция,142000.0,132400.0,37,59.2,138.76,156200.0
2023,Петербургский гос. ун-т. путей сообщения,Архитектура и градостроительство,221700.0,148300.0,6,51.6,138.76,239500.0
2023,Петербургский гос. ун-т. путей сообщения,Бизнес-информатика,203500.0,140000.0,10,61.4,138.76,212700.0
2023,Петербургский гос. ун-т. путей сообщения,Информатика и вычислительная техника,221700.0,151450.0,9,56.4,138.76,239500.0
2023,Петербургский гос. ун-т. путей сообщения,Информационная безопасность,221700.0,157800.0,5,55.7,138.76,239500.0
2023,Петербургский гос. ун-т. путей сообщения,Менеджмент,197800.0,136100.0,51,62.7,138.76,212700.0
2023,Петербургский гос. ун-т. путей сообщения,Психология,179200.0,138000.0,18,58.4,138.76,212700.0
2023,Петербургский гос. ун-т. путей сообщения,Строительство,221700.0,144000.0,13,54.2,138.76,239500.0
2023,Петербургский гос. ун-т. путей сообщения,Транспортные средства,221700.0,152050.0,9,56.0,138.76,239500.0
2023,Петербургский гос. ун-т. путей сообщения,Экономика,197800.0,131650.0,39,60.9,138.76,212700.0
2023,Петербургский гос. ун-т. путей сообщения,Энергетика и энергетическое машиностроение,212800.0,153800.0,2,58.6,138.76,239500.0
2023,Петрозаводский гос. ун-т.,Дизайн,238400.0,262000.0,9,65.9,138.76,275000.0
2023,Петрозаводский гос. ун-т.,Журналистика и литературное творчество,143600.0,142500.0,9,65.3,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Здравоохранение,181900.0,189600.0,184,56.3,138.76,192500.0
2023,Петрозаводский гос. ун-т.,История,143600.0,139500.0,3,57.1,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Лингвистика и иностранные языки,143600.0,140000.0,31,64.8,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Международные отношения,138100.0,154000.0,4,65.2,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Менеджмент,143600.0,136100.0,9,60.3,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Педагогическое образование,143600.0,129100.0,15,56.3,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Психология,143600.0,138000.0,9,68.9,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Социальная работа,138900.0,142800.0,2,54.6,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Сфера обслуживания,143600.0,133150.0,2,60.1,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Филология,143600.0,138000.0,8,62.4,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Экономика,143600.0,131650.0,2,69.3,138.76,155000.0
2023,Петрозаводский гос. ун-т.,Юриспруденция,143600.0,132400.0,23,62.4,138.76,155000.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Архитектура и градостроительство,114600.0,148450.0,4,58.5,138.76,125800.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Государственное и муниципальное управление,98000.0,135300.0,2,55.4,138.76,107500.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Информатика и вычислительная техника,114600.0,151800.0,8,53.1,138.76,125800.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Менеджмент,106300.0,136200.0,7,54.6,138.76,107500.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Реклама и связи с общественностью,98000.0,145350.0,10,62.1,138.76,107500.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Сфера обслуживания,98000.0,135950.0,15,70.1,138.76,107500.0
2023,"Поволжский гос. технол. ун-т., г. Йошкар-Ола",Экономика,98000.0,131800.0,10,60.2,138.76,107500.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара",Автоматика и управление,110000.0,200000.0,3,43.1,138.76,116000.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара",Бизнес-информатика,104000.0,140400.0,57,53.3,138.76,110000.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара",Информатика и вычислительная техника,114000.0,151800.0,87,49.7,138.76,120000.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара",Информационная безопасность,117000.0,159000.0,34,50.5,138.76,123000.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара",Реклама и связи с общественностью,104000.0,145350.0,39,57.5,138.76,110000.0
2023,"Поволжский гос. ун-т. телекоммуникаций и информатики, г. Самара","Электронная техника, радиотехника и связь",112000.0,237350.0,16,50.2,138.76,118000.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Государственное и муниципальное управление,116400.0,135300.0,36,59.7,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Информатика и вычислительная техника,117300.0,151800.0,17,51.6,138.76,129100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Международные отношения,116400.0,155000.0,9,63.9,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Менеджмент,116400.0,136200.0,25,61.8,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Политология,116400.0,140000.0,7,67.0,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Реклама и связи с общественностью,116400.0,145350.0,25,61.9,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Социальная работа,105800.0,148500.0,12,57.5,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Экономика,116400.0,131800.0,130,61.2,138.76,128100.0
2023,"Поволжский ин-т. управления - филиал РАНХиГС, г. Саратов",Юриспруденция,116400.0,133000.0,68,61.9,138.76,128100.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",История,244000.0,139500.0,5,73.9,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Математика,244000.0,162000.0,10,62.5,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Педагогическое образование,244000.0,129100.0,17,61.1,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Религиоведение и теология,244000.0,162000.0,4,58.7,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Социальная работа,244000.0,142800.0,6,60.4,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Теория искусств,244000.0,228000.0,11,69.4,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Филология,244000.0,138000.0,44,78.5,138.76,256000.0
2023,"Православный Свято-Тихоновский Гуманитарный Ун-т., г. Москва",Экономика,244000.0,131650.0,14,63.7,138.76,256000.0
2023,"Приамурский гос. ун-т. им. Шолом-Алейхема, г. Биробиджан",Информатика и вычислительная техника,143300.0,151450.0,2,48.8,138.76,164900.0
2023,"Приамурский гос. ун-т. им. Шолом-Алейхема, г. Биробиджан",Экономика,132900.0,131650.0,2,53.0,138.76,143800.0
2023,"Приамурский гос. ун-т. им. Шолом-Алейхема, г. Биробиджан",Юриспруденция,132900.0,132400.0,4,57.7,138.76,143800.0
2023,Псковский гос. ун-т.,Государственное и муниципальное управление,101000.0,135300.0,13,59.8,138.76,111600.0
2023,Псковский гос. ун-т.,Дизайн,208400.0,263000.0,7,58.6,138.76,220900.0
2023,Псковский гос. ун-т.,Здравоохранение,156700.0,190600.0,18,61.2,138.76,164000.0
2023,Псковский гос. ун-т.,Информатика и вычислительная техника,124700.0,151800.0,3,48.6,138.76,130600.0
2023,Псковский гос. ун-т.,История,106600.0,139600.0,2,64.3,138.76,111600.0
2023,Псковский гос. ун-т.,Лингвистика и иностранные языки,106600.0,140350.0,18,69.6,138.76,111600.0
2023,Псковский гос. ун-т.,Менеджмент,106600.0,136200.0,5,64.7,138.76,121100.0
2023,Псковский гос. ун-т.,Педагогическое образование,106600.0,129100.0,8,59.3,138.76,111600.0
2023,Псковский гос. ун-т.,Психология,106600.0,138900.0,12,55.1,138.76,111600.0
2023,Псковский гос. ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,101000.0,130350.0,2,59.2,138.76,111600.0
2023,Псковский гос. ун-т.,Реклама и связи с общественностью,106600.0,145350.0,15,65.1,138.76,111600.0
2023,Псковский гос. ун-т.,Строительство,118200.0,144500.0,2,49.4,138.76,130600.0
2023,Псковский гос. ун-т.,Технологии легкой промышленности,124700.0,159300.0,2,50.2,138.76,150700.0
2023,Псковский гос. ун-т.,Филология,106600.0,138000.0,2,67.7,138.76,111600.0
2023,Псковский гос. ун-т.,Экономика,106600.0,131800.0,39,65.7,138.76,111600.0
2023,Псковский гос. ун-т.,Юриспруденция,106600.0,133000.0,53,63.5,138.76,111600.0
2023,Пятигорский гос. ун-т.,Архитектура и градостроительство,128900.0,148450.0,22,58.9,138.76,147700.0
2023,Пятигорский гос. ун-т.,Бизнес-информатика,124000.0,140000.0,4,65.5,138.76,147700.0
2023,Пятигорский гос. ун-т.,Востоковедение и африканистика,128900.0,230000.0,5,66.3,138.76,147700.0
2023,Пятигорский гос. ун-т.,Государственное и муниципальное управление,140000.0,135200.0,6,65.1,138.76,153300.0
2023,Пятигорский гос. ун-т.,Дизайн,205100.0,263000.0,22,61.8,138.76,205100.0
2023,Пятигорский гос. ун-т.,Журналистика и литературное творчество,167000.0,142500.0,32,58.5,138.76,176400.0
2023,Пятигорский гос. ун-т.,Информатика и вычислительная техника,128900.0,151800.0,5,59.1,138.76,147700.0
2023,Пятигорский гос. ун-т.,Информационная безопасность,140000.0,159000.0,5,58.1,138.76,153300.0
2023,Пятигорский гос. ун-т.,Лингвистика и иностранные языки,134400.0,140000.0,155,69.1,138.76,153600.0
2023,Пятигорский гос. ун-т.,Международные отношения,151300.0,154000.0,7,59.7,138.76,165600.0
2023,Пятигорский гос. ун-т.,Менеджмент,134400.0,136100.0,10,67.6,138.76,150500.0
2023,Пятигорский гос. ун-т.,Педагогическое образование,128900.0,129100.0,29,60.6,138.76,135900.0
2023,Пятигорский гос. ун-т.,Психология,128900.0,138000.0,23,62.4,138.76,147700.0
2023,Пятигорский гос. ун-т.,Реклама и связи с общественностью,128900.0,141500.0,37,68.8,138.76,147700.0
2023,Пятигорский гос. ун-т.,Религиоведение и теология,128900.0,170500.0,6,51.2,138.76,135900.0
2023,Пятигорский гос. ун-т.,Сфера обслуживания,154200.0,133150.0,19,54.8,138.76,160800.0
2023,Пятигорский гос. ун-т.,Экономика,140000.0,131650.0,25,64.6,138.76,153300.0
2023,Пятигорский гос. ун-т.,Юриспруденция,148600.0,132400.0,39,65.2,138.76,165600.0
2023,Пятигорский медико-фармацевтический ин-т. – филиал Волгоградского государственного медицинского ун-т.а,Здравоохранение,147000.0,190600.0,75,64.2,138.76,172300.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Бизнес-информатика,340000.0,140000.0,82,68.1,138.76,350000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Государственное и муниципальное управление,343900.0,135200.0,532,72.7,138.76,385400.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Дизайн,550000.0,262000.0,92,74.5,138.76,600000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Журналистика и литературное творчество,362000.0,142500.0,348,74.0,138.76,397100.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Информатика и вычислительная техника,309000.0,151450.0,105,67.5,138.76,326400.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",История,280000.0,139500.0,31,74.4,138.76,300000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Математика,300000.0,162000.0,11,70.2,138.76,330000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Международные отношения,419100.0,154000.0,235,73.0,138.76,454300.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Менеджмент,432000.0,136100.0,774,70.6,138.76,447900.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Политология,325000.0,139700.0,136,73.4,138.76,360000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Психология,310000.0,138000.0,194,65.6,138.76,330000.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Реклама и связи с общественностью,465400.0,141500.0,555,74.1,138.76,459500.0
2023,"Российская академия народного хозяйства и государственной службы при Президенте РФ, г. Москва",Социология,300000.0,148750.0,17,74.8,138.76,330000.0
